ReportDate,year,month,TotalCases,TotalTests,PosTestPercent,NegativeTests,total_hospitalized,genMale,genFemale,genUnkn,deaths
2024-01-25,2024,1,1437119,0.0,0.0,0.0,0.0,653211,783908,0,17327.0
2024-01-26,2024,1,1437480,0.0,0.0,0.0,0.0,653368,784112,0,17336.0
2024-01-27,2024,1,1437805,0.0,0.0,0.0,0.0,653500,784305,0,17341.0
2024-01-28,2024,1,1438020,0.0,0.0,0.0,0.0,653597,784423,0,0.0
2024-01-29,2024,1,1438165,0.0,0.0,0.0,0.0,653662,784503,0,0.0
2024-01-30,2024,1,1438542,0.0,0.0,0.0,0.0,653832,784710,0,17365.0
2024-01-31,2024,1,1438770,0.0,0.0,0.0,0.0,653926,784844,0,17372.0
2024-02-01,2024,2,1439075,0.0,0.0,0.0,0.0,654055,785020,0,17382.0
2024-02-02,2024,2,1439366,0.0,0.0,0.0,0.0,654177,785189,0,17416.0
2024-02-03,2024,2,1439666,0.0,0.0,0.0,0.0,654307,785359,0,17428.0
2024-02-04,2024,2,1439836,0.0,0.0,0.0,0.0,654382,785454,0,0.0
2024-02-05,2024,2,1439964,0.0,0.0,0.0,0.0,654436,785528,0,0.0
2024-02-06,2024,2,1440292,0.0,0.0,0.0,0.0,654555,785737,0,17446.0
2024-02-07,2024,2,1440585,0.0,0.0,0.0,0.0,654676,785909,0,17451.0
2024-02-08,2024,2,1440888,0.0,0.0,0.0,0.0,654820,786068,0,17457.0
2024-02-09,2024,2,1441274,0.0,0.0,0.0,0.0,654964,786310,0,17466.0
2024-02-10,2024,2,1441573,0.0,0.0,0.0,0.0,655101,786472,0,17465.0
2024-02-11,2024,2,1441741,0.0,0.0,0.0,0.0,655179,786562,0,0.0
2024-02-12,2024,2,1441889,0.0,0.0,0.0,0.0,655246,786643,0,0.0
2024-02-13,2024,2,1442236,0.0,0.0,0.0,0.0,655399,786837,0,17473.0
2024-02-14,2024,2,1442493,0.0,0.0,0.0,0.0,655513,786980,0,17480.0
2024-02-15,2024,2,1442779,0.0,0.0,0.0,0.0,655634,787145,0,17484.0
2024-02-16,2024,2,1443080,0.0,0.0,0.0,0.0,655754,787326,0,17488.0
2024-02-17,2024,2,1443401,0.0,0.0,0.0,0.0,655919,787482,0,17488.0
2024-02-18,2024,2,1443553,0.0,0.0,0.0,0.0,655975,787578,0,0.0
2024-02-19,2024,2,1443670,0.0,0.0,0.0,0.0,656036,787634,0,0.0
2024-02-20,2024,2,1443978,0.0,0.0,0.0,0.0,656173,787805,0,0.0
2024-02-21,2024,2,1444193,0.0,0.0,0.0,0.0,656275,787918,0,17500.0
2024-02-22,2024,2,1444409,0.0,0.0,0.0,0.0,656363,788046,0,17502.0
2024-02-23,2024,2,1444730,0.0,0.0,0.0,0.0,656508,788222,0,17506.0
2024-02-24,2024,2,1444996,0.0,0.0,0.0,0.0,656635,788361,0,17507.0
2024-02-25,2024,2,1445162,0.0,0.0,0.0,0.0,656724,788438,0,0.0
2024-02-26,2024,2,1445261,0.0,0.0,0.0,0.0,656766,788495,0,0.0
2024-02-27,2024,2,1445532,0.0,0.0,0.0,0.0,656890,788642,0,17524.0
2024-02-28,2024,2,1445744,0.0,0.0,0.0,0.0,656981,788763,0,17528.0
2024-02-29,2024,2,1446012,0.0,0.0,0.0,0.0,657076,788936,0,17534.0
2024-03-01,2024,3,1446269,0.0,0.0,0.0,0.0,657168,789101,0,17540.0
2024-03-02,2024,3,1446473,0.0,0.0,0.0,0.0,657245,789228,0,17546.0
2024-03-03,2024,3,1446602,0.0,0.0,0.0,0.0,657291,789311,0,0.0
2024-03-04,2024,3,1446690,0.0,0.0,0.0,0.0,657321,789369,0,0.0
2024-03-05,2024,3,1446885,0.0,0.0,0.0,0.0,657403,789482,0,17556.0
2024-03-06,2024,3,1447069,0.0,0.0,0.0,0.0,657470,789599,0,17562.0
2024-03-07,2024,3,1447259,0.0,0.0,0.0,0.0,657550,789709,0,17567.0
2024-03-08,2024,3,1447432,0.0,0.0,0.0,0.0,657611,789821,0,17567.0
2024-03-09,2024,3,1447612,0.0,0.0,0.0,0.0,657685,789927,0,17572.0
2024-03-10,2024,3,1447703,0.0,0.0,0.0,0.0,657726,789977,0,0.0
2024-03-11,2024,3,1447771,0.0,0.0,0.0,0.0,657760,790011,0,0.0
2024-03-12,2024,3,1447981,0.0,0.0,0.0,0.0,657845,790136,0,17578.0
2024-03-13,2024,3,1448124,0.0,0.0,0.0,0.0,657910,790214,0,17584.0
2024-03-14,2024,3,1448269,0.0,0.0,0.0,0.0,657972,790297,0,17588.0
2024-03-15,2024,3,1448421,0.0,0.0,0.0,0.0,658029,790392,0,17592.0
2024-03-16,2024,3,1448532,0.0,0.0,0.0,0.0,658081,790451,0,17594.0
2024-03-17,2024,3,1448598,0.0,0.0,0.0,0.0,658109,790489,0,0.0
2024-03-18,2024,3,1448629,0.0,0.0,0.0,0.0,658118,790511,0,0.0
2024-03-19,2024,3,1448905,0.0,0.0,0.0,0.0,658224,790681,0,17598.0
2024-03-20,2024,3,1449171,0.0,0.0,0.0,0.0,658328,790843,0,17601.0
2024-03-21,2024,3,1449485,0.0,0.0,0.0,0.0,658446,791039,0,17604.0
2024-03-22,2024,3,1449662,0.0,0.0,0.0,0.0,658515,791147,0,17607.0
2024-03-23,2024,3,1449918,0.0,0.0,0.0,0.0,658619,791299,0,17609.0
2024-03-24,2024,3,1450087,0.0,0.0,0.0,0.0,658690,791397,0,0.0
2024-03-25,2024,3,1450120,0.0,0.0,0.0,0.0,658704,791416,0,0.0
2024-03-26,2024,3,1450309,0.0,0.0,0.0,0.0,658787,791522,0,17616.0
2024-03-27,2024,3,1450411,0.0,0.0,0.0,0.0,658830,791581,0,17616.0
2024-03-28,2024,3,1450492,0.0,0.0,0.0,0.0,658864,791628,0,17620.0
2024-03-29,2024,3,1450599,0.0,0.0,0.0,0.0,658906,791693,0,17621.0
2024-03-30,2024,3,1450667,0.0,0.0,0.0,0.0,658941,791726,0,17622.0
2024-03-31,2024,3,1450702,0.0,0.0,0.0,0.0,658958,791744,0,0.0
2024-04-01,2024,4,1450746,0.0,0.0,0.0,0.0,658981,791765,0,0.0
2024-04-02,2024,4,1450849,0.0,0.0,0.0,0.0,659033,791816,0,17632.0
2024-04-03,2024,4,1450959,0.0,0.0,0.0,0.0,659085,791874,0,17633.0
2024-04-04,2024,4,1451044,0.0,0.0,0.0,0.0,659120,791924,0,17635.0
2024-04-05,2024,4,1451153,0.0,0.0,0.0,0.0,659158,791995,0,17639.0
2024-04-06,2024,4,1451227,0.0,0.0,0.0,0.0,659189,792038,0,17642.0
2024-04-07,2024,4,1451276,0.0,0.0,0.0,0.0,659214,792062,0,0.0
2024-04-08,2024,4,1451316,0.0,0.0,0.0,0.0,659227,792089,0,0.0
2024-04-09,2024,4,1451442,0.0,0.0,0.0,0.0,659274,792168,0,17648.0
2024-04-10,2024,4,1451529,0.0,0.0,0.0,0.0,659310,792219,0,17651.0
2024-04-11,2024,4,1451612,0.0,0.0,0.0,0.0,659341,792271,0,17655.0
2024-04-12,2024,4,1451699,0.0,0.0,0.0,0.0,659369,792330,0,17659.0
2024-04-13,2024,4,1451783,0.0,0.0,0.0,0.0,659401,792382,0,17659.0
2024-04-14,2024,4,1451835,0.0,0.0,0.0,0.0,659417,792418,0,0.0
2024-04-15,2024,4,1451867,0.0,0.0,0.0,0.0,659426,792441,0,0.0
2024-04-16,2024,4,1451998,0.0,0.0,0.0,0.0,659485,792513,0,17662.0
2024-04-17,2024,4,1452080,0.0,0.0,0.0,0.0,659517,792563,0,17663.0
2024-04-18,2024,4,1452152,0.0,0.0,0.0,0.0,659551,792601,0,17667.0
2024-04-19,2024,4,1452236,0.0,0.0,0.0,0.0,659582,792654,0,17671.0
2024-04-20,2024,4,1452307,0.0,0.0,0.0,0.0,659603,792704,0,17672.0
2024-04-21,2024,4,1452343,0.0,0.0,0.0,0.0,659621,792722,0,0.0
2024-04-22,2024,4,1452373,0.0,0.0,0.0,0.0,659630,792743,0,0.0
2024-04-23,2024,4,1452465,0.0,0.0,0.0,0.0,659665,792800,0,17675.0
2024-04-24,2024,4,1452521,0.0,0.0,0.0,0.0,659689,792832,0,17677.0
2024-04-25,2024,4,1452580,0.0,0.0,0.0,0.0,659706,792874,0,17681.0
2024-04-26,2024,4,1452636,0.0,0.0,0.0,0.0,659727,792909,0,17682.0
2024-04-27,2024,4,1452692,0.0,0.0,0.0,0.0,659753,792939,0,17682.0
2024-04-28,2024,4,1452717,0.0,0.0,0.0,0.0,659763,792954,0,0.0
2024-04-29,2024,4,1452737,0.0,0.0,0.0,0.0,659773,792964,0,0.0
2024-04-30,2024,4,1452826,0.0,0.0,0.0,0.0,659808,793018,0,17685.0
2024-05-01,2024,5,1452887,0.0,0.0,0.0,0.0,659830,793057,0,17686.0
2024-05-02,2024,5,1452957,0.0,0.0,0.0,0.0,659861,793096,0,17688.0
2024-05-03,2024,5,1453020,0.0,0.0,0.0,0.0,659883,793137,0,17689.0
2024-05-04,2024,5,1453082,0.0,0.0,0.0,0.0,659911,793171,0,17692.0
2024-05-05,2024,5,1453112,0.0,0.0,0.0,0.0,659929,793183,0,0.0
2024-05-06,2024,5,1453133,0.0,0.0,0.0,0.0,659939,793194,0,0.0
2024-05-07,2024,5,1453241,0.0,0.0,0.0,0.0,659981,793260,0,17696.0
2024-05-08,2024,5,1453303,0.0,0.0,0.0,0.0,660007,793296,0,17697.0
2024-05-09,2024,5,1453381,0.0,0.0,0.0,0.0,660044,793337,0,17698.0
2024-05-10,2024,5,1453453,0.0,0.0,0.0,0.0,660079,793374,0,17699.0
2024-05-11,2024,5,1453521,0.0,0.0,0.0,0.0,660106,793415,0,17701.0
2024-05-12,2024,5,1453557,0.0,0.0,0.0,0.0,660119,793438,0,0.0
2024-05-13,2024,5,1453587,0.0,0.0,0.0,0.0,660131,793456,0,0.0
2024-05-14,2024,5,1453683,0.0,0.0,0.0,0.0,660176,793507,0,17704.0
2024-05-15,2024,5,1453740,0.0,0.0,0.0,0.0,660200,793540,0,17706.0
2024-05-16,2024,5,1453791,0.0,0.0,0.0,0.0,660223,793568,0,17706.0
2024-05-17,2024,5,1453868,0.0,0.0,0.0,0.0,660257,793611,0,17707.0
2024-05-18,2024,5,1453943,0.0,0.0,0.0,0.0,660287,793656,0,17710.0
2024-05-19,2024,5,1453975,0.0,0.0,0.0,0.0,660296,793679,0,0.0
2024-05-20,2024,5,1453995,0.0,0.0,0.0,0.0,660303,793692,0,0.0
2024-05-21,2024,5,1454101,0.0,0.0,0.0,0.0,660343,793758,0,17714.0
2024-05-22,2024,5,1454167,0.0,0.0,0.0,0.0,660373,793794,0,17714.0
2024-05-23,2024,5,1454243,0.0,0.0,0.0,0.0,660402,793841,0,17715.0
2024-05-24,2024,5,1454311,0.0,0.0,0.0,0.0,660433,793878,0,17718.0
2024-05-25,2024,5,1454407,0.0,0.0,0.0,0.0,660475,793932,0,17720.0
2024-05-26,2024,5,1454430,0.0,0.0,0.0,0.0,660486,793944,0,0.0
2024-05-27,2024,5,1454455,0.0,0.0,0.0,0.0,660496,793959,0,0.0
2024-05-28,2024,5,1454484,0.0,0.0,0.0,0.0,660513,793971,0,0.0
2024-05-29,2024,5,1454614,0.0,0.0,0.0,0.0,660561,794053,0,17727.0
2024-05-30,2024,5,1454704,0.0,0.0,0.0,0.0,660599,794105,0,17728.0
2024-05-31,2024,5,1454808,0.0,0.0,0.0,0.0,660638,794170,0,17728.0
2024-06-01,2024,6,1454900,0.0,0.0,0.0,0.0,660680,794220,0,17732.0
2024-06-02,2024,6,1454945,0.0,0.0,0.0,0.0,660700,794245,0,0.0
2024-06-03,2024,6,1454966,0.0,0.0,0.0,0.0,660706,794260,0,0.0
2024-06-04,2024,6,1455111,0.0,0.0,0.0,0.0,660762,794349,0,17735.0
2024-06-05,2024,6,1455208,0.0,0.0,0.0,0.0,660809,794399,0,17737.0
2024-06-06,2024,6,1455317,0.0,0.0,0.0,0.0,660844,794473,0,17739.0
2024-06-07,2024,6,1455423,0.0,0.0,0.0,0.0,660882,794541,0,17742.0
2024-06-08,2024,6,1455517,0.0,0.0,0.0,0.0,660919,794598,0,17742.0
2024-06-09,2024,6,1455564,0.0,0.0,0.0,0.0,660936,794628,0,0.0
2024-06-10,2024,6,1455607,0.0,0.0,0.0,0.0,660955,794652,0,0.0
2024-06-11,2024,6,1455777,0.0,0.0,0.0,0.0,661020,794757,0,17743.0
